trials,paths
0,"[(4, 1, 'N'), (4, 2, 'S'), (4, 1, 'N'), (4, 2, 'S'), (4, 1, 'N'), (4, 2, 'NE'), (5, 3, 'NE'), (6, 4, 'SW'), (5, 3, 'NE'), (6, 4, 'N'), (6, 5, 'N'), (6, 6, 'NE'), (7, 7, 'NE'), (8, 8, 'SW'), (7, 7, 'NE'), (8, 8, 'N'), (8, 9, 'S'), (8, 8, 'N'), (8, 9, 'S'), (8, 8, 'SW'), (7, 7, 'SW'), (6, 6, 'NE'), (7, 7, 'SW'), (6, 6, 'S'), (6, 5, 'N'), (6, 6, 'NW'), (5, 7, 'NW'), (4, 8, 'N')]"
